abs_additivity_error,abs_parameter_cosine,abs_rho_h,activation_reconstruction_sum,additivity_error,frobenius_delta_sum,hessian_cross_cost,layer,layer_short,loss_degradation_pair,loss_left,loss_pair,loss_right,pair,pair_evaluation,parameter_cosine,ppl_degradation_pair,ppl_pair,rho_h,self_cost_left,self_cost_right,taylor_predicted_loss_delta,trace_only_cost,zero_shot_accuracy_degradation_pair,zero_shot_pair
0.28698781664295336,0.397473475725606,0.30800101100608124,26.18769407272339,0.28698781664295336,70.79438209533691,2.900756359100342,model.layers.0.mlp.down_proj,L0:down_proj,0.023706811619556234,2.534388084111251,2.5393682164470044,2.51510854405681,qs,linearized_delta_sum,0.397473475725606,0.2968718738924583,12.67166269327251,0.30800101100608124,11.0952730178833,1.9985740184783936,15.994603395462036,16.267548589511925,-0.125,0.625
0.03308061429339023,0.0137005685778889,0.0009800210528316232,22.194997182115912,-0.03308061429339023,102.70947265625,0.0003080032765865326,model.layers.0.mlp.down_proj,L0:down_proj,0.0182421826940824,2.534388084111251,2.5339035875215306,2.515801016739973,qr,linearized_delta_sum,0.0137005685778889,0.2278147969045854,12.602605616284636,0.0009800210528316232,11.0952730178833,0.0022255731746554375,11.097806594334543,33.966337169292565,-0.125,0.625
0.1165090655031362,0.17977655999944547,0.003412168953564093,4.001599183306098,0.1165090655031362,88.74868202209473,-0.00045513641089200974,model.layers.0.mlp.down_proj,L0:down_proj,-0.0003325695127949224,2.51510854405681,2.5153288353146532,2.515801016739973,sr,linearized_delta_sum,0.17977655999944547,-0.00411479388831637,12.370676025491735,-0.003412168953564093,1.9985740184783936,0.0022255731746554375,2.000344455242157,27.790521618969745,-0.125,0.625
0.15894039732897663,0.268078608977734,0.24077246090959822,148.3249053955078,-0.15894039732897663,60.644840240478516,15.38304328918457,model.layers.0.mlp.up_proj,L0:up_proj,0.0060577392578125,2.5161101574034204,2.5217191440852607,2.5224151611328125,qs,linearized_delta_sum,0.268078608977734,0.07519076925663626,12.449981588636687,0.24077246090959822,55.90998840332031,18.252464294433594,89.54549598693848,98.37866105689984,0.0,0.5
1.2427359807842575,0.0033261079151466664,0.0008576947986752902,111.8350285384804,-1.2427359807842575,79.75140380859375,0.0011127195321023464,model.layers.0.mlp.up_proj,L0:up_proj,-0.0001856886495752441,2.5161101574034204,2.515475716177873,2.5159776342196727,qr,linearized_delta_sum,0.0033261079151466664,-0.002297644866139592,12.372493174513911,0.0008576947986752902,55.90998840332031,0.0075258659198880196,55.9186269887723,170.686838283212,0.0,0.5
0.07310855821140301,0.15285025931125132,0.004899563435712936,36.51998032070696,-0.07310855821140301,71.9193000793457,-0.003631837200373411,model.layers.0.mlp.up_proj,L0:up_proj,0.006553109236589805,2.5224151611328125,2.522214514064038,2.5159776342196727,sr,linearized_delta_sum,0.15285025931125132,0.08135964418354824,12.4561504635636,-0.004899563435712936,18.252464294433594,0.0075258659198880196,18.25635832315311,145.69307505974876,0.0,0.5
0.6825526025395592,0.1910962673604594,0.23217995644237818,19.893531322479248,0.6825526025395592,25.50082015991211,1.5097012519836426,model.layers.0.self_attn.o_proj,L0:o_proj,0.0254566462959831,2.5324546633742924,2.5411180511234313,2.506844528078094,qs,linearized_delta_sum,0.1910962673604594,0.3190645998191286,12.69385541919918,0.23217995644237818,8.736970901489258,1.2097947597503662,11.456466913223267,15.890593372830608,-0.125,0.625
0.033730336921469005,0.011871602738657264,0.001289065182125813,17.480775487609208,0.033730336921469005,31.20436668395996,-0.00044544879347085953,model.layers.0.self_attn.o_proj,L0:o_proj,0.016781604196143274,2.5324546633742924,2.5324430090235914,2.5150631281334586,qr,linearized_delta_sum,0.011871602738657264,0.20942113808463603,12.584211957464687,-0.001289065182125813,8.736970901489258,0.0034168423153460026,8.739942295011133,23.506827812149822,-0.125,0.625
0.013016346999067174,0.25074945782548824,0.004642665383856543,2.4264232041314244,0.013016346999067174,27.80800437927246,0.0005969881312921643,model.layers.0.self_attn.o_proj,L0:o_proj,-0.0092926025390625,2.506844528078094,2.5063688022883857,2.5150631281334586,sr,linearized_delta_sum,0.25074945782548824,-0.11446136692685727,12.260329452453194,0.004642665383856543,1.2097947597503662,0.0034168423153460026,1.2138085901970044,19.347782132732846,-0.125,0.625
0.023843000908410694,0.18305484888073065,0.11278361218498806,619.710334777832,0.023843000908410694,49.076894760131836,15.255348205566406,model.layers.0.self_attn.q_proj,L0:q_proj,-0.0030179361658770887,2.510543522872324,2.512643468661571,2.517593263641117,qs,linearized_delta_sum,0.18305484888073065,-0.037290030989456824,12.337500788390594,0.11278361218498806,294.3140869140625,15.541080474853516,325.1105155944824,214.95677429480475,0.0,0.5
