abs_additivity_error,abs_parameter_cosine,abs_rho_h,activation_reconstruction_sum,additivity_error,frobenius_delta_sum,hessian_cross_cost,layer,layer_short,loss_degradation_pair,loss_left,loss_pair,loss_right,pair,pair_evaluation,parameter_cosine,ppl_degradation_pair,ppl_pair,rho_h,self_cost_left,self_cost_right,taylor_predicted_loss_delta,trace_only_cost,zero_shot_accuracy_degradation_pair,zero_shot_pair
1.3656504848738376,2.4228342586498384e-05,0.006754670457727513,0.385564461350441,-1.3656504848738376,4.590498447418213,0.0012630907585844398,gpt_neox.layers.0.attention.dense,L0:dense,-0.022097610113188892,4.357065035602239,4.318676565575787,4.384917011411171,qs,linearized_delta_sum,-2.4228342586498384e-05,-1.6777605539669764,75.08918688963375,0.006754670457727513,0.07295079529285431,0.11983143538236618,0.19404532143380493,0.3493195803914162,0.0,0.5
0.3358398545249182,0.0007812019094183105,0.0012041547223873416,0.14597853481245693,-0.3358398545249182,5.0961997509002686,-4.034598532598466e-06,gpt_neox.layers.0.attention.dense,L0:dense,0.018783208892101833,4.357065035602239,4.359557384581078,4.352764460045521,qr,linearized_delta_sum,0.0007812019094183105,1.4555568296317034,78.22250427323243,-0.0012041547223873416,0.07295079529285431,3.8472113374155015e-05,0.07298523280769587,0.4490935520747854,0.0,0.5
0.8300513698482218,0.15080811327460675,0.024515146093591105,0.23973981499148067,-0.8300513698482218,6.5383079051971436,-0.00010527442645980045,gpt_neox.layers.0.attention.dense,L0:dense,0.009539746862697207,4.384917011411171,4.350313922551673,4.352764460045521,sr,linearized_delta_sum,0.15080811327460675,0.7358415364901703,77.5027889800909,-0.024515146093591105,0.11983143538236618,3.8472113374155015e-05,0.11976463306928053,0.6488567535427165,0.0,0.5
0.14467131047809975,0.01466804921083497,0.002073891162522863,53.61108207702637,-0.14467131047809975,11.333838939666748,0.052885301411151886,gpt_neox.layers.0.attention.query_key_value,L0:query_key_value,0.09607221948818978,4.387205349178765,4.436846395177166,4.406664991003322,qs,linearized_delta_sum,-0.01466804921083497,7.7410686753872255,84.50801611898795,0.002073891162522863,9.271773338317871,17.533767700195312,26.858426339924335,32.976255713298656,-0.5,1.0
0.5198697361599048,0.0009803918369629982,0.0013768563630933118,18.54607768682763,-0.5198697361599048,19.766082286834717,0.0002982853911817074,gpt_neox.layers.0.attention.query_key_value,L0:query_key_value,0.023063359298105546,4.387205349178765,4.3638375349870815,4.342378631351501,qr,linearized_delta_sum,-0.0009803918369629982,1.7910784423180246,78.55802588591875,0.0013768563630933118,9.271773338317871,0.0012655050959438086,9.273337128804997,124.97221002595927,0.0,0.5
0.020602811124564108,0.1498076981254509,0.055215998688839626,35.07006641058251,0.020602811124564108,22.37809181213379,-0.0164499469101429,gpt_neox.layers.0.attention.query_key_value,L0:query_key_value,0.0688858632966296,4.406664991003322,4.4096600389856055,4.342378631351501,sr,linearized_delta_sum,0.1498076981254509,5.474552403880239,82.24149984748097,-0.055215998688839626,17.533767700195312,0.0012655050959438086,17.518583258381113,139.40513599389305,-0.5,1.0
1.2812178149009958,0.012665275646125528,0.016966012334876573,0.8230971395969391,-1.2812178149009958,9.105619430541992,0.006572667974978685,gpt_neox.layers.0.mlp.dense_4h_to_h,L0:dense_4h_to_h,-0.012400709737942606,4.354933611051304,4.328373465951033,4.370711198941929,qs,linearized_delta_sum,0.012665275646125528,-0.9460864371911271,75.8208610064096,0.016966012334876573,0.13632668554782867,0.27522188425064087,0.41812123777344823,0.48832064945706577,-0.5,1.0
0.08953820236359006,5.495960707175249e-05,0.0004917538619623529,0.2726893043763994,0.08953820236359006,16.0218243598938,-1.5392233763122931e-06,gpt_neox.layers.0.mlp.dense_4h_to_h,L0:dense_4h_to_h,0.0015657680241147887,4.354933611051304,4.342339943713091,4.325549508642963,qr,linearized_delta_sum,-5.495960707175249e-05,0.1202933828060111,76.88724082640674,-0.0004917538619623529,0.13632668554782867,1.7966640371014364e-05,0.13634311296482338,1.8905714451724478,0.0,0.5
0.03905460195078619,0.18197932782287385,0.0063479522094252215,0.5504797017820238,0.03905460195078619,18.17377233505249,-2.8231799660716206e-05,gpt_neox.layers.0.mlp.dense_4h_to_h,L0:dense_4h_to_h,0.016476128045029625,4.370711198941929,4.357250303734006,4.325549508642963,sr,linearized_delta_sum,0.18197932782287385,1.2752992026259022,78.04224664622663,-0.0063479522094252215,0.27522188425064087,1.7966640371014364e-05,0.27521161909135117,2.109173375069169,0.0,0.5
0.7064774071167083,0.029362409370540073,0.016872870575850654,29.050785064697266,-0.7064774071167083,12.981405258178711,0.24448251724243164,gpt_neox.layers.0.mlp.dense_h_to_4h,L0:dense_h_to_4h,0.007453497939223119,4.345226377952756,4.348227673628199,4.361715241679995,qs,linearized_delta_sum,0.029362409370540073,0.5743199720934768,77.3412674156942,0.016872870575850654,7.7716569900512695,6.753735542297363,14.769875049591064,44.18413653112782,-0.5,1.0
